"Year","MatMort","NeoMort","InfMort","Under5Mort","ISO"
2005,7,7,12.2,14.2,"LKA"
2006,6.9,6.9,11.6,13.5,"LKA"
2007,6.9,6.9,11,12.8,"LKA"
2008,6.8,6.8,10.5,12.2,"LKA"
2009,6.8,6.8,13.9,21.3,"LKA"
2010,6.4,6.4,9.8,11.4,"LKA"
2011,6.3,6.3,9.4,10.9,"LKA"
2012,6.1,6.1,8.9,10.4,"LKA"
2013,5.9,5.9,8.4,9.8,"LKA"
2014,5.5,5.5,7.9,9.3,"LKA"
2015,5.1,5.1,7.5,8.7,"LKA"
2016,4.8,4.8,7.1,8.2,"LKA"
2017,4.6,4.6,6.7,7.8,"LKA"
2018,4.4,4.4,6.4,7.5,"LKA"
2019,4.2,4.2,6.2,7.2,"LKA"
2000,38.9,38.9,65.4,93.2,NA
2001,37.8,37.8,63.3,89.8,NA
2002,36.7,36.7,61.2,86.5,NA
2003,35.6,35.6,59.2,83.3,NA
2004,34.5,34.5,57.3,80.6,NA
2005,33.6,33.6,55.2,77.1,NA
2006,32.6,32.6,53.4,74.1,NA
2007,31.8,31.8,51.6,71.3,NA
2008,30.9,30.9,50,69,NA
2009,30,30,48.1,65.9,NA
2010,29.1,29.1,46.6,63.9,NA
2011,28.3,28.3,44.9,61,NA
2012,27.5,27.5,43.4,58.7,NA
2013,26.7,26.7,42,56.7,NA
2014,25.9,25.9,40.7,54.7,NA
2015,25.2,25.2,39.5,52.9,NA
2016,24.6,24.6,38.3,51.2,NA
2017,23.9,23.9,37.1,49.5,NA
2018,23.2,23.2,36,47.9,NA
2019,22.5,22.5,34.9,46.4,NA
2000,33.36023506,33.36023506,57.96637283,83.45614185,NA
2001,32.35453834,32.35453834,56.03694978,80.50564151,NA
2002,31.32604785,31.32604785,54.06598868,77.481278,NA
2003,30.31363536,30.31363536,52.15183055,74.49600108,NA
2004,29.30561946,29.30561946,50.3639507,71.86707167,NA
2005,28.37756504,28.37756504,48.41730032,68.71825905,NA
2006,27.46054467,27.46054467,46.66697594,65.9658393,NA
2007,26.602416,26.602416,44.95764464,63.29717149,NA
2008,25.80007724,25.80007724,43.39549262,60.93543851,NA
2009,24.98456463,24.98456463,41.73020931,58.20325621,NA
2010,24.20537014,24.20537014,40.33727737,56.11776739,NA
2011,23.45985462,23.45985462,38.84470876,53.649406,NA
2012,22.77478969,22.77478969,37.55642936,51.67731096,NA
2013,22.11672843,22.11672843,36.34929239,49.8110285,NA
2014,21.48703755,21.48703755,35.24593027,48.11389514,NA
2015,20.92053205,20.92053205,34.18082542,46.52706987,NA
2016,20.41639192,20.41639192,33.21680457,45.03196399,NA
2017,19.89868006,19.89868006,32.23513926,43.5743925,NA
2018,19.41617131,19.41617131,31.34634663,42.25005057,NA
2019,18.88550345,18.88550345,30.51231811,41.03338532,NA
2000,39.6,39.6,70,106.9,"LSO"
2001,39.9,39.9,70.5,108.8,"LSO"
2002,40.1,40.1,71.2,110.7,"LSO"
2003,40.2,40.2,72.2,112.7,"LSO"
2004,40.3,40.3,73,114.5,"LSO"
2005,40.5,40.5,74,116.1,"LSO"
2006,40.8,40.8,74.5,116.5,"LSO"
2007,41.1,41.1,73.8,114.3,"LSO"
2008,41.4,41.4,77.1,113,"LSO"
2009,41.7,41.7,73.6,104.2,"LSO"
2010,42,42,70.9,96.4,"LSO"
2011,42.4,42.4,69,93.9,"LSO"
2012,42.8,42.8,70.2,92.7,"LSO"
2013,43.5,43.5,71,92.6,"LSO"
2014,44.1,44.1,71.9,94.2,"LSO"
2015,44.7,44.7,72.6,94.6,"LSO"
2016,45.1,45.1,72.9,91.5,"LSO"
2017,45.2,45.2,73.1,91,"LSO"
2018,45.1,45.1,72.1,90.6,"LSO"
2019,44.8,44.8,71.4,90.9,"LSO"
2000,18.81336847,18.81336847,27.61762013,33.53700668,NA
2001,17.63851434,17.63851434,25.81505881,31.29122157,NA
2002,16.46524469,16.46524469,23.99173126,29.09232751,NA
2003,15.30255439,15.30255439,22.21416832,26.89272744,NA
2004,14.11662725,14.11662725,20.65192199,25.03750656,NA
2005,13.06187155,13.06187155,18.99849138,23.01650793,NA
2006,12.03385813,12.03385813,17.62705798,21.33466962,NA
2007,11.12287003,11.12287003,16.40481263,19.87007182,NA
2008,10.28222712,10.28222712,15.26947255,18.57036552,NA
2009,9.508717856,9.508717856,14.33212169,17.47741463,NA
2010,8.88381248,8.88381248,13.38867481,16.36936726,NA
2011,8.277255222,8.277255222,12.56983042,15.40299855,NA
2012,7.793667381,7.793667381,11.8225541,14.49599339,NA
2013,7.316583817,7.316583817,11.15988427,13.68600268,NA
2014,6.841185392,6.841185392,10.50869273,12.94451908,NA
2015,6.434364476,6.434364476,9.917998001,12.20938904,NA
2016,6.155484291,6.155484291,9.460431298,11.66048734,NA
2017,5.774939858,5.774939858,8.87335943,10.99233667,NA
2018,5.46362185,5.46362185,8.412676403,10.44995711,NA
2019,5.12971021,5.12971021,8.007919717,9.96841842,NA
2000,4.5,4.5,8.6,10.7,"LTU"
2001,4.4,4.4,8.2,10.3,"LTU"
2002,4.4,4.4,7.9,9.9,"LTU"
2003,4.5,4.5,7.6,9.5,"LTU"
2004,4.5,4.5,7.4,9.3,"LTU"
2005,4.4,4.4,7.3,9,"LTU"
2006,4.1,4.1,6.9,8.6,"LTU"
2007,3.8,3.8,6.5,8,"LTU"
2008,3.4,3.4,5.9,7.3,"LTU"
2009,3.2,3.2,5.4,6.7,"LTU"
2010,2.9,2.9,4.9,6,"LTU"
2011,2.8,2.8,4.5,5.5,"LTU"
2012,2.6,2.6,4.2,5.2,"LTU"
2013,2.5,2.5,4.1,5,"LTU"
2014,2.4,2.4,4,4.9,"LTU"
2015,2.4,2.4,4,4.9,"LTU"
2016,2.4,2.4,3.9,4.8,"LTU"
2017,2.3,2.3,3.6,4.4,"LTU"
2018,2.2,2.2,3.3,4,"LTU"
2019,2,2,2.9,3.6,"LTU"
2000,2.3,2.3,3.7,4.5,"LUX"
2001,2.2,2.2,3.5,4.2,"LUX"
2002,2,2,3.3,4,"LUX"
2003,1.9,1.9,3.1,3.8,"LUX"
2004,1.8,1.8,2.9,3.5,"LUX"
2005,1.7,1.7,2.8,3.4,"LUX"
2006,1.7,1.7,2.6,3.2,"LUX"
2007,1.6,1.6,2.5,3.1,"LUX"
2008,1.6,1.6,2.4,3,"LUX"
2009,1.6,1.6,2.4,2.9,"LUX"
2010,1.5,1.5,2.3,2.8,"LUX"
2011,1.5,1.5,2.3,2.8,"LUX"
2012,1.5,1.5,2.3,2.8,"LUX"
2013,1.6,1.6,2.3,2.8,"LUX"
2014,1.6,1.6,2.3,2.8,"LUX"
2015,1.6,1.6,2.3,2.8,"LUX"
2016,1.6,1.6,2.3,2.8,"LUX"
2017,1.7,1.7,2.3,2.8,"LUX"
2018,1.7,1.7,2.3,2.8,"LUX"
2019,1.7,1.7,2.3,2.8,"LUX"
2000,7.1,7.1,11.5,14.2,"LVA"
2001,6.6,6.6,10.8,13.3,"LVA"
2002,6.2,6.2,10.2,12.6,"LVA"
2003,5.9,5.9,9.7,11.9,"LVA"
2004,5.6,5.6,9.2,11.2,"LVA"
2005,5.4,5.4,8.6,10.5,"LVA"
2006,5.2,5.2,8.1,9.8,"LVA"
2007,5,5,7.7,9.3,"LVA"
2008,4.8,4.8,7.3,8.8,"LVA"
2009,4.5,4.5,6.9,8.3,"LVA"
2010,4.2,4.2,6.5,7.8,"LVA"
2011,3.9,3.9,6.1,7.2,"LVA"
2012,3.5,3.5,5.6,6.6,"LVA"
2013,3.2,3.2,5.1,6,"LVA"
2014,2.9,2.9,4.6,5.5,"LVA"
2015,2.7,2.7,4.3,5,"LVA"
2016,2.6,2.6,4,4.7,"LVA"
2017,2.4,2.4,3.8,4.4,"LVA"
2018,2.4,2.4,3.6,4.2,"LVA"
2019,2.3,2.3,3.5,4.1,"LVA"
2000,NA,NA,NA,NA,"MAC"
2001,NA,NA,NA,NA,"MAC"
2002,NA,NA,NA,NA,"MAC"
2003,NA,NA,NA,NA,"MAC"
2004,NA,NA,NA,NA,"MAC"
2005,NA,NA,NA,NA,"MAC"
2006,NA,NA,NA,NA,"MAC"
2007,NA,NA,NA,NA,"MAC"
2008,NA,NA,NA,NA,"MAC"
2009,NA,NA,NA,NA,"MAC"
2010,NA,NA,NA,NA,"MAC"
2011,NA,NA,NA,NA,"MAC"
2012,NA,NA,NA,NA,"MAC"
2013,NA,NA,NA,NA,"MAC"
2014,NA,NA,NA,NA,"MAC"
2015,NA,NA,NA,NA,"MAC"
2016,NA,NA,NA,NA,"MAC"
2017,NA,NA,NA,NA,"MAC"
2018,NA,NA,NA,NA,"MAC"
2019,NA,NA,NA,NA,"MAC"
2000,NA,NA,NA,NA,"MAF"
2001,NA,NA,NA,NA,"MAF"
2002,NA,NA,NA,NA,"MAF"
2003,NA,NA,NA,NA,"MAF"
2004,NA,NA,NA,NA,"MAF"
2005,NA,NA,NA,NA,"MAF"
2006,NA,NA,NA,NA,"MAF"
2007,NA,NA,NA,NA,"MAF"
2008,NA,NA,NA,NA,"MAF"
2009,NA,NA,NA,NA,"MAF"
2010,NA,NA,NA,NA,"MAF"
2011,NA,NA,NA,NA,"MAF"
2012,NA,NA,NA,NA,"MAF"
2013,NA,NA,NA,NA,"MAF"
2014,NA,NA,NA,NA,"MAF"
2015,NA,NA,NA,NA,"MAF"
2016,NA,NA,NA,NA,"MAF"
2017,NA,NA,NA,NA,"MAF"
2018,NA,NA,NA,NA,"MAF"
2019,NA,NA,NA,NA,"MAF"
2000,28.4,28.4,43.9,52.3,"MAR"
2001,27.7,27.7,42.3,50.1,"MAR"
2002,27,27,40.6,48,"MAR"
2003,26.2,26.2,39,45.9,"MAR"
2004,25.5,25.5,37.2,43.7,"MAR"
2005,24.6,24.6,35.5,41.5,"MAR"
2006,23.7,23.7,33.6,39.3,"MAR"
2007,22.8,22.8,31.8,37.1,"MAR"
2008,21.7,21.7,30.1,35,"MAR"
2009,20.5,20.5,28.4,33,"MAR"
2010,19.3,19.3,26.8,31.2,"MAR"
2011,18.2,18.2,25.3,29.5,"MAR"
2012,17.2,17.2,23.9,27.8,"MAR"
2013,16.2,16.2,22.6,26.3,"MAR"
2014,15.3,15.3,21.3,24.9,"MAR"
2015,14.5,14.5,20.2,23.5,"MAR"
2016,13.8,13.8,19.1,22.3,"MAR"
2017,13.1,13.1,18.2,21.2,"MAR"
2018,12.5,12.5,17.4,20.3,"MAR"
2019,12,12,16.7,19.5,"MAR"
2000,2.8,2.8,4.2,5.2,"MCO"
2001,2.7,2.7,4.1,5,"MCO"
2002,2.6,2.6,4,4.8,"MCO"
2003,2.5,2.5,3.8,4.7,"MCO"
2004,2.5,2.5,3.7,4.6,"MCO"
2005,2.4,2.4,3.6,4.5,"MCO"
2006,2.4,2.4,3.6,4.4,"MCO"
2007,2.3,2.3,3.5,4.3,"MCO"
2008,2.2,2.2,3.4,4.2,"MCO"
2009,2.2,2.2,3.3,4.1,"MCO"
2010,2.2,2.2,3.3,4,"MCO"
2011,2.1,2.1,3.2,3.9,"MCO"
2012,2.1,2.1,3.1,3.8,"MCO"
2013,2,2,3,3.7,"MCO"
2014,1.9,1.9,3,3.6,"MCO"
2015,1.9,1.9,2.9,3.5,"MCO"
2016,1.8,1.8,2.8,3.4,"MCO"
2017,1.8,1.8,2.7,3.3,"MCO"
2018,1.7,1.7,2.6,3.2,"MCO"
2019,1.7,1.7,2.5,3.1,"MCO"
2000,20.4,20.4,26.2,31.5,"MDA"
2001,18.7,18.7,23.9,28.6,"MDA"
2002,17.1,17.1,21.7,25.8,"MDA"
2003,15.6,15.6,19.8,23.3,"MDA"
2004,14.5,14.5,18.3,21.5,"MDA"
2005,13.8,13.8,17.1,20.1,"MDA"
2006,13.3,13.3,16.3,19,"MDA"
2007,13,13,15.7,18.3,"MDA"
2008,12.8,12.8,15.3,17.8,"MDA"
2009,12.7,12.7,15,17.4,"MDA"
2010,12.6,12.6,14.7,17.1,"MDA"
2011,12.4,12.4,14.5,16.8,"MDA"
2012,12.2,12.2,14.2,16.5,"MDA"
2013,12,12,14,16.3,"MDA"
2014,11.7,11.7,13.7,16,"MDA"
2015,11.5,11.5,13.6,15.8,"MDA"
2016,11.3,11.3,13.3,15.5,"MDA"
2017,11.2,11.2,13.1,15.3,"MDA"
2018,11,11,12.9,15,"MDA"
2019,10.8,10.8,12.7,14.8,"MDA"
2000,30.7,30.7,67.5,105.4,"MDG"
2001,29.9,29.9,64.9,100.8,"MDG"
2002,29.2,29.2,62.5,96.5,"MDG"
2003,28.5,28.5,60.2,92.4,"MDG"
2004,27.9,27.9,58,88.5,"MDG"
2005,27.3,27.3,55.9,84.8,"MDG"
2006,26.7,26.7,53.9,81.3,"MDG"
2007,26,26,52,77.9,"MDG"
2008,25.5,25.5,50.3,74.8,"MDG"
2009,24.9,24.9,48.6,72,"MDG"
2010,24.4,24.4,47.1,69.3,"MDG"
2011,24,24,45.8,67,"MDG"
2012,23.6,23.6,44.6,64.8,"MDG"
2013,23.1,23.1,43.4,62.7,"MDG"
2014,22.7,22.7,42.3,60.8,"MDG"
2015,22.3,22.3,41.3,59,"MDG"
2016,21.9,21.9,40.3,57.2,"MDG"
2017,21.5,21.5,39.3,55.5,"MDG"
2018,21.1,21.1,38.2,53.7,"MDG"
2019,20.7,20.7,37.2,51.9,"MDG"
2000,22.4,22.4,31.7,39,"MDV"
2001,20,20,28.5,34.6,"MDV"
2002,17.5,17.5,25.5,30.7,"MDV"
2003,15.3,15.3,22.8,27.1,"MDV"
2004,13.6,13.6,21.4,26.9,"MDV"
2005,12.1,12.1,18.3,21.5,"MDV"
2006,10.9,10.9,16.5,19.3,"MDV"
2007,9.9,9.9,15.1,17.6,"MDV"
2008,9,9,13.8,16.1,"MDV"
2009,8.3,8.3,12.8,14.9,"MDV"
2010,7.7,7.7,11.9,13.9,"MDV"
2011,7,7,11.1,12.9,"MDV"
2012,6.5,6.5,10.4,12.1,"MDV"
2013,6.2,6.2,9.7,11.3,"MDV"
2014,5.9,5.9,9.1,10.5,"MDV"
2015,5.7,5.7,8.4,9.8,"MDV"
2016,5.5,5.5,7.7,9,"MDV"
2017,5.2,5.2,7.1,8.3,"MDV"
2018,4.9,4.9,6.5,7.6,"MDV"
2019,4.5,4.5,6,7,"MDV"
2000,21.2,21.2,34.4,42.9,NA
2001,20.6,20.6,32.9,40.9,NA
2002,20,20,31.6,39.1,NA
2003,19.5,19.5,30.3,37.3,NA
2004,18.9,18.9,29,35.5,NA
2005,18.3,18.3,27.8,33.9,NA
2006,17.7,17.7,26.6,32.3,NA
2007,17.1,17.1,25.5,30.9,NA
2008,16.5,16.5,24.4,29.5,NA
2009,15.8,15.8,23.5,28.3,NA
2010,15.3,15.3,22.7,27.3,NA
2011,14.8,14.8,22.1,26.6,NA
2012,14.4,14.4,21.8,26.7,NA
2013,13.9,13.9,21.4,26.4,NA
2014,13.5,13.5,20.8,25.7,NA
2015,13.1,13.1,20.3,24.9,NA
2016,12.8,12.8,19.7,24.2,NA
2017,12.6,12.6,19,22.9,NA
2018,12.4,12.4,18.6,22.5,NA
2019,12.1,12.1,18.2,21.9,NA
2000,14.4,14.4,23.8,28.4,"MEX"
2001,13.4,13.4,22.8,27.1,"MEX"
2002,12.4,12.4,21.9,26,"MEX"
2003,11.4,11.4,21,24.9,"MEX"
2004,10.5,10.5,20.2,23.9,"MEX"
2005,9.9,9.9,19.5,22.9,"MEX"
2006,9.4,9.4,18.8,22.1,"MEX"
2007,9.3,9.3,18.2,21.3,"MEX"
2008,9.2,9.2,17.6,20.6,"MEX"
2009,9.1,9.1,17,19.9,"MEX"
2010,9,9,16.4,19.2,"MEX"
2011,8.9,8.9,15.9,18.5,"MEX"
2012,8.7,8.7,15.4,17.9,"MEX"
2013,8.5,8.5,14.9,17.3,"MEX"
2014,8.3,8.3,14.4,16.8,"MEX"
2015,8.3,8.3,13.9,16.2,"MEX"
2016,8.4,8.4,13.5,15.7,"MEX"
2017,8.6,8.6,13,15.2,"MEX"
2018,8.7,8.7,12.6,14.6,"MEX"
2019,8.6,8.6,12.2,14.1,"MEX"
2000,18.8,18.8,33.9,42,"MHL"
2001,18.9,18.9,33.9,42.1,"MHL"
2002,18.8,18.8,33.8,41.9,"MHL"
2003,18.7,18.7,33.6,41.7,"MHL"
2004,18.6,18.6,33.4,41.3,"MHL"
2005,18.5,18.5,33.2,41,"MHL"
2006,18.3,18.3,32.9,40.6,"MHL"
2007,18.2,18.2,32.6,40.2,"MHL"
2008,18.1,18.1,32.3,39.8,"MHL"
2009,18,18,32,39.4,"MHL"
2010,17.8,17.8,31.7,39,"MHL"
2011,17.6,17.6,31.4,38.6,"MHL"
2012,17.4,17.4,30.9,37.9,"MHL"
2013,17.2,17.2,30.4,37.2,"MHL"
2014,16.9,16.9,29.7,36.3,"MHL"
2015,16.5,16.5,29.1,35.4,"MHL"
2016,16,16,28.4,34.4,"MHL"
2017,15.6,15.6,27.7,33.5,"MHL"
2018,15.1,15.1,26.9,32.5,"MHL"
2019,14.7,14.7,26.3,31.6,"MHL"
2000,31.98545078,31.98545078,52.72909074,73.08377901,NA
2001,30.9506499,30.9506499,50.8974641,70.40124372,NA
2002,29.8934216,29.8934216,49.04544527,67.6892745,NA
2003,28.85168633,28.85168633,47.26350136,65.04212371,NA
2004,27.81472139,27.81472139,45.6290176,62.81456821,NA
2005,26.86173307,26.86173307,43.7785202,59.93963966,NA
2006,25.91191994,25.91191994,42.13070038,57.49398368,NA
2007,25.03223046,25.03223046,40.51744326,55.11682837,NA
2008,24.20986961,24.20986961,39.04499472,53.06563683,NA
2009,23.36452252,23.36452252,37.41888375,50.53225998,NA
2010,22.55927886,22.55927886,36.08283758,48.70993528,NA
2011,21.7863452,21.7863452,34.63683027,46.38490123,NA
2012,21.07985563,21.07985563,33.37974699,44.55056711,NA
2013,20.40215676,20.40215676,32.21318848,42.86177391,NA
2014,19.75541158,19.75541158,31.14696198,41.3276083,NA
2015,19.18005868,19.18005868,30.11146991,39.90577773,NA
2016,18.67505012,18.67505012,29.20574848,38.61957468,NA
2017,18.14233133,18.14233133,28.28940245,37.35305903,NA
2018,17.65926561,17.65926561,27.42020227,36.1300909,NA
2019,17.1073365,17.1073365,26.61588924,35.03992027,NA
2000,9.6,9.6,14.3,16,"MKD"
2001,9,9,13.2,14.8,"MKD"
2002,8.9,8.9,12.8,14.3,"MKD"
2003,9,9,12.8,14.4,"MKD"
2004,9,9,12.7,14.3,"MKD"
2005,8.7,8.7,12.2,13.7,"MKD"
2006,8.4,8.4,11.5,13,"MKD"
2007,8.1,8.1,10.9,12.3,"MKD"
2008,7.8,7.8,10.3,11.7,"MKD"
2009,7.4,7.4,9.7,11,"MKD"
2010,7,7,9.2,10.4,"MKD"
2011,6.7,6.7,8.8,10,"MKD"
2012,6.9,6.9,9,10.1,"MKD"
2013,7.4,7.4,9.4,10.6,"MKD"
2014,7.9,7.9,9.9,11.2,"MKD"
2015,8.1,8.1,10,11.4,"MKD"
2016,7.8,7.8,9.6,10.9,"MKD"
2017,6.8,6.8,8.5,9.6,"MKD"
2018,5.5,5.5,7.1,8.1,"MKD"
2019,4.5,4.5,6,6.8,"MKD"
2000,51,51,101.5,187.4,"MLI"
2001,49.3,49.3,98.8,181.1,"MLI"
2002,47.6,47.6,96.1,174.7,"MLI"
2003,46.1,46.1,93.3,168.3,"MLI"
2004,44.7,44.7,90.7,162.2,"MLI"
2005,43.6,43.6,88.1,156.4,"MLI"
2006,42.6,42.6,85.7,150.8,"MLI"
2007,41.7,41.7,83.3,145.4,"MLI"
2008,40.8,40.8,81.1,140.2,"MLI"
2009,39.8,39.8,78.8,135.1,"MLI"
2010,38.9,38.9,76.7,130.3,"MLI"
2011,38,38,74.6,125.6,"MLI"
2012,37.1,37.1,72.6,121,"MLI"
2013,36.4,36.4,70.6,116.6,"MLI"
2014,35.6,35.6,68.7,112.4,"MLI"
2015,34.9,34.9,66.8,108.3,"MLI"
2016,34.2,34.2,65.1,104.5,"MLI"
2017,33.6,33.6,63.4,100.9,"MLI"
2018,32.9,32.9,61.8,97.4,"MLI"
2019,32.3,32.3,60.3,94.2,"MLI"
2000,5.2,5.2,6.9,7.8,"MLT"
2001,5,5,6.6,7.5,"MLT"
2002,4.9,4.9,6.5,7.3,"MLT"
2003,4.8,4.8,6.3,7.2,"MLT"
2004,4.7,4.7,6.2,7.1,"MLT"
2005,4.6,4.6,6.1,7,"MLT"
2006,4.5,4.5,6,6.9,"MLT"
2007,4.5,4.5,6,6.8,"MLT"
2008,4.5,4.5,5.9,6.8,"MLT"
2009,4.5,4.5,5.9,6.7,"MLT"
2010,4.4,4.4,5.8,6.7,"MLT"
2011,4.4,4.4,5.8,6.6,"MLT"
2012,4.4,4.4,5.8,6.6,"MLT"
2013,4.4,4.4,5.8,6.6,"MLT"
2014,4.4,4.4,5.8,6.6,"MLT"
2015,4.4,4.4,5.7,6.6,"MLT"
2016,4.4,4.4,5.7,6.6,"MLT"
2017,4.4,4.4,5.7,6.6,"MLT"
2018,4.4,4.4,5.7,6.5,"MLT"
2019,4.3,4.3,5.7,6.5,"MLT"
2000,37.6,37.6,65.4,89.6,"MMR"
2001,36.6,36.6,63.8,87.1,"MMR"
2002,35.6,35.6,62.3,84.7,"MMR"
2003,34.5,34.5,60.7,82.3,"MMR"
2004,33.6,33.6,59.1,79.7,"MMR"
2005,32.6,32.6,57.4,77.2,"MMR"
2006,31.7,31.7,55.8,74.5,"MMR"
2007,30.9,30.9,54.1,71.8,"MMR"
2008,30.5,30.5,63.4,98.4,"MMR"
2009,29.2,29.2,50.5,66.3,"MMR"
2010,28.5,28.5,48.8,63.7,"MMR"
2011,27.8,27.8,47,61,"MMR"
2012,27.1,27.1,45.4,58.6,"MMR"
2013,26.5,26.5,43.8,56.2,"MMR"
2014,25.9,25.9,42.3,54.1,"MMR"
2015,25.2,25.2,41,52.2,"MMR"
2016,24.6,24.6,39.7,50.3,"MMR"
2017,24,24,38.5,48.5,"MMR"
2018,23.4,23.4,37.2,46.8,"MMR"
2019,22.9,22.9,36.1,45.2,"MMR"
2000,22.70883547,22.70883547,36.73084467,46.00006747,NA
2001,22.1332142,22.1332142,35.27154885,43.94049278,NA
2002,21.54014093,21.54014093,33.83430893,41.96511133,NA
2003,20.94000729,20.94000729,32.45082878,40.06351011,NA
2004,20.32777134,20.32777134,31.0867918,38.201573,NA
2005,19.69885471,19.69885471,29.78219195,36.44289376,NA
2006,19.06039984,19.06039984,28.55968381,34.78565952,NA
2007,18.44066036,18.44066036,27.38872277,33.21475408,NA
2008,17.77464763,17.77464763,26.27419416,31.77575486,NA
2009,17.14297783,17.14297783,25.27833941,30.47367815,NA
2010,16.50162154,16.50162154,24.42373425,29.40666035,NA
2011,15.98781345,15.98781345,23.74604166,28.61835253,NA
2012,15.51534807,15.51534807,23.47459086,28.77428587,NA
2013,15.08482139,15.08482139,22.98665648,28.40263345,NA
2014,14.61712826,14.61712826,22.43742775,27.72794908,NA
2015,14.20843591,14.20843591,21.84697142,26.884952,NA
2016,13.89409109,13.89409109,21.27860785,26.09632454,NA
2017,13.63961743,13.63961743,20.50700604,24.7156389,NA
2018,13.41027829,13.41027829,20.07496815,24.29228152,NA
2019,13.17658373,13.17658373,19.62252894,23.69692941,NA
2000,8.6,8.6,12.5,14.2,"MNE"
2001,8.4,8.4,12,13.6,"MNE"
2002,8.2,8.2,11.4,12.9,"MNE"
2003,7.9,7.9,10.6,12.2,"MNE"
2004,7.4,7.4,9.9,11.4,"MNE"
2005,6.9,6.9,9.2,10.5,"MNE"
2006,6.4,6.4,8.4,9.7,"MNE"
2007,5.9,5.9,7.7,8.9,"MNE"
2008,5.4,5.4,7,8.1,"MNE"
2009,4.9,4.9,6.3,7.4,"MNE"
2010,4.4,4.4,5.7,6.7,"MNE"
2011,3.9,3.9,5.1,6.1,"MNE"
2012,3.5,3.5,4.6,5.5,"MNE"
2013,3,3,4.1,4.9,"MNE"
2014,2.6,2.6,3.7,4.4,"MNE"
2015,2.3,2.3,3.3,4,"MNE"
2016,1.9,1.9,3,3.6,"MNE"
2017,1.7,1.7,2.6,3.2,"MNE"
2018,1.4,1.4,2.4,2.9,"MNE"
2019,1.3,1.3,2.1,2.6,"MNE"
2000,23.7,23.7,48.6,63.5,"MNG"
2001,22.4,22.4,45.3,58.5,"MNG"
2002,21.2,21.2,42,53.7,"MNG"
2003,19.9,19.9,38.9,49.1,"MNG"
2004,18.7,18.7,35.9,44.9,"MNG"
2005,17.6,17.6,33.1,40.9,"MNG"
2006,16.5,16.5,30.5,37.4,"MNG"
2007,15,15,28.1,34.1,"MNG"
2008,13.6,13.6,25.9,31.2,"MNG"
2009,12.4,12.4,23.9,28.6,"MNG"
2010,11.4,11.4,22.1,26.3,"MNG"
2011,10.8,10.8,20.6,24.4,"MNG"
2012,10.3,10.3,19.4,22.8,"MNG"
2013,10,10,18.3,21.5,"MNG"
2014,9.8,9.8,17.4,20.4,"MNG"
2015,9.6,9.6,16.6,19.4,"MNG"
2016,9.3,9.3,15.9,18.5,"MNG"
2017,9,9,15.1,17.6,"MNG"
2018,8.7,8.7,14.4,16.8,"MNG"
2019,8.3,8.3,13.8,16,"MNG"
2000,NA,NA,NA,NA,"MNP"
2001,NA,NA,NA,NA,"MNP"
2002,NA,NA,NA,NA,"MNP"
2003,NA,NA,NA,NA,"MNP"
2004,NA,NA,NA,NA,"MNP"
2005,NA,NA,NA,NA,"MNP"
2006,NA,NA,NA,NA,"MNP"
2007,NA,NA,NA,NA,"MNP"
2008,NA,NA,NA,NA,"MNP"
2009,NA,NA,NA,NA,"MNP"
2010,NA,NA,NA,NA,"MNP"
2011,NA,NA,NA,NA,"MNP"
2012,NA,NA,NA,NA,"MNP"
2013,NA,NA,NA,NA,"MNP"
2014,NA,NA,NA,NA,"MNP"
2015,NA,NA,NA,NA,"MNP"
2016,NA,NA,NA,NA,"MNP"
2017,NA,NA,NA,NA,"MNP"
2018,NA,NA,NA,NA,"MNP"
2019,NA,NA,NA,NA,"MNP"
2000,46.6,46.6,112.4,170.4,"MOZ"
2001,44.5,44.5,106.1,161,"MOZ"
2002,42.6,42.6,100.3,152.6,"MOZ"
2003,40.9,40.9,95.3,145,"MOZ"
2004,39.4,39.4,90.8,138.2,"MOZ"
2005,38.2,38.2,86.9,132,"MOZ"
2006,37.1,37.1,83.2,126.2,"MOZ"
2007,36.1,36.1,78,118.8,"MOZ"
2008,35.3,35.3,75.6,112.9,"MOZ"
2009,34.6,34.6,72.7,107.3,"MOZ"
2010,34,34,72.5,104.9,"MOZ"
2011,33.4,33.4,68.8,100.5,"MOZ"
2012,32.8,32.8,66.4,96.3,"MOZ"
2013,32.3,32.3,64.7,92.3,"MOZ"
2014,31.8,31.8,63,88.4,"MOZ"
2015,31.3,31.3,61.3,84,"MOZ"
2016,30.7,30.7,59.4,80.4,"MOZ"
2017,30.1,30.1,57.5,78,"MOZ"
2018,29.5,29.5,56,75.6,"MOZ"
2019,28.9,28.9,54.3,72.9,"MOZ"
2000,42.5,42.5,69.1,112.5,"MRT"
2001,42.1,42.1,68.9,112.1,"MRT"
2002,41.8,41.8,68.6,111.5,"MRT"
2003,41.5,41.5,68.3,110.8,"MRT"
2004,41.3,41.3,67.8,109.7,"MRT"
2005,40.9,40.9,67,108.1,"MRT"
2006,40.4,40.4,66.1,106.1,"MRT"
2007,39.9,39.9,65,103.7,"MRT"
2008,39.3,39.3,63.8,101.1,"MRT"
2009,38.6,38.6,62.5,98.4,"MRT"
2010,37.9,37.9,61.2,95.6,"MRT"
2011,37.2,37.2,60,93,"MRT"
2012,36.5,36.5,58.8,90.5,"MRT"
2013,35.8,35.8,57.5,87.7,"MRT"
